id,Dien_tich,So_phong,Vi_tri,Noi_dung_mo_ta,Gia_ty_vnd
767,130.5,4,Quan_6,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nở hậu.",14.4
768,297.4,2,Quan_11,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",35.07
769,198.7,6,Quan_12,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",21.02
770,56.1,3,Quan_8,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu.",6.06
771,297.4,6,Quan_1,"Biệt thự nghỉ dưỡng, hồ bơi riêng, sân thượng view thoáng, sổ hồng, nở hậu, nội thất cao cấp.",138.12
772,153.0,4,Quan_6,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, sổ hồng chính chủ, nội thất cao cấp.",25.83
773,280.0,6,Huyen_Binh_Chanh,"Villa cao cấp, sổ hồng lâu dài, vị trí trung tâm, đẳng cấp, nội thất cao cấp.",17.01
774,207.5,3,Quan_Binh_Thanh,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, nội thất cao cấp.",28.69
775,31.7,5,Quan_12,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ, sổ đỏ.",3.68
776,172.5,7,Huyen_Hoc_Mon,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",6.3
777,66.1,6,Quan_2,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, nở hậu.",17.21
778,201.5,2,Quan_Phu_Nhuan,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ, nội thất cao cấp.",39.51
779,31.3,1,Quan_8,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, sổ đỏ, nội thất cao cấp.",4.45
780,230.2,7,Quan_Tan_Binh,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ.",34.47
781,28.0,7,Huyen_Nha_Be,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, nội thất cao cấp.",1.95
782,37.9,6,Quan_11,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ đỏ.",4.85
783,233.1,6,Quan_Binh_Tan,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",16.64
784,40.9,7,Quan_4,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",7.68
785,231.0,8,Quan_8,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, sổ đỏ, nội thất cao cấp.",34.53
786,30.6,7,Quan_Binh_Tan,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ.",5.14
787,297.2,5,Quan_12,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",27.29
788,139.5,5,Huyen_Binh_Chanh,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",6.81
789,63.9,1,Quan_8,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",5.53
790,255.8,1,Quan_10,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nội thất cao cấp.",63.31
791,166.7,4,Quan_Binh_Thanh,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",22.43
792,62.5,3,Quan_Binh_Tan,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",8.36
793,42.9,5,Quan_8,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, nội thất cao cấp.",5.63
794,85.2,6,Quan_8,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",8.25
795,163.9,5,Quan_Binh_Thanh,"Bán gấp nhà mặt tiền, hướng Đông Nam đón gió, nội thất hoàn thiện, sổ hồng chính chủ, nội thất cao cấp.",39.58
796,256.1,6,Quan_Thu_Duc,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý.",22.38
797,210.9,7,Huyen_Nha_Be,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, nội thất cao cấp.",16.78
798,293.8,6,Quan_11,"Biệt thự nghỉ dưỡng, hồ bơi riêng, sân thượng view thoáng, sổ hồng, sổ đỏ, nội thất cao cấp.",60.13
799,131.8,6,Quan_Phu_Nhuan,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ hồng chính chủ.",30.7
800,254.1,7,Quan_8,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, nở hậu.",27.61
801,283.5,1,Quan_6,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, sổ hồng chính chủ, nội thất cao cấp.",48.56
802,317.0,3,Quan_6,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ, nội thất cao cấp.",37.32
803,204.6,2,Huyen_Nha_Be,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ đỏ.",11.65
804,241.4,2,Quan_5,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, sổ hồng chính chủ, nội thất cao cấp.",73.56
805,93.5,8,Quan_4,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",14.9
806,265.1,4,Quan_2,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ, sổ đỏ, nội thất cao cấp.",70.64
807,316.7,2,Quan_10,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, nở hậu.",54.86
808,169.1,1,Quan_1,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ đỏ, nội thất cao cấp.",64.87
809,287.2,8,Quan_Go_Vap,"Biệt thự mini, nội thất cao cấp, hồ bơi riêng, an ninh 24/7.",40.65
810,121.5,6,Quan_3,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",32.59
811,118.7,1,Quan_Thu_Duc,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",10.03
812,108.4,4,Quan_Binh_Tan,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ hồng chính chủ.",8.96
813,228.0,7,Quan_Phu_Nhuan,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, sổ hồng chính chủ.",51.38
814,130.4,8,Huyen_Hoc_Mon,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh.",6.6
815,307.1,2,Quan_Go_Vap,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",26.83
816,287.5,7,Quan_7,"Villa cao cấp, sổ hồng lâu dài, vị trí trung tâm, đẳng cấp, sổ đỏ, nội thất cao cấp.",69.09
817,239.8,6,Quan_Binh_Tan,"Nhà mặt tiền, thuận tiện buôn bán, nội thất cao cấp, sổ hồng, nở hậu.",30.01
818,30.9,1,Huyen_Binh_Chanh,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích.",1.52
819,272.3,7,Quan_6,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu.",24.82
820,258.4,1,Quan_Tan_Binh,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",53.84
821,279.3,2,Quan_10,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nội thất cao cấp.",67.92
822,258.8,4,Huyen_Nha_Be,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ đỏ.",11.14
823,136.1,7,Quan_Binh_Tan,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, nội thất cao cấp.",15.42
824,305.7,2,Quan_Tan_Binh,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",41.75
825,53.1,3,Quan_3,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, nở hậu, sổ hồng chính chủ.",14.92
826,116.9,6,Quan_Phu_Nhuan,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh.",25.1
827,308.0,4,Quan_12,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",24.51
828,72.8,2,Quan_1,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, sổ hồng chính chủ, nội thất cao cấp.",36.0
829,148.4,1,Huyen_Binh_Chanh,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",5.62
830,179.4,4,Quan_11,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",25.28
831,73.5,8,Quan_5,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",24.96
832,43.0,8,Quan_4,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, nội thất cao cấp.",9.96
833,133.3,7,Quan_11,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, sổ đỏ, nội thất cao cấp.",17.04
834,215.2,7,Huyen_Nha_Be,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",10.19
835,51.9,3,Quan_7,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",16.22
836,249.2,4,Quan_Thu_Duc,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay.",23.1
837,303.9,5,Quan_6,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",34.39
838,252.4,6,Quan_Go_Vap,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, nội thất cao cấp.",24.21
839,116.6,2,Huyen_Nha_Be,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, nở hậu, sổ hồng chính chủ.",5.48
840,311.5,1,Quan_2,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện.",61.33
841,205.8,3,Quan_1,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ đỏ, nội thất cao cấp.",77.42
842,218.3,1,Quan_7,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, nở hậu.",39.64
843,44.2,3,Quan_2,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay, nở hậu.",13.46
844,128.5,6,Huyen_Binh_Chanh,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ, nội thất cao cấp.",5.89
845,257.7,4,Quan_6,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",25.0
846,233.2,3,Quan_Tan_Binh,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",27.41
847,129.8,6,Quan_Binh_Tan,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",10.45
848,127.3,5,Quan_Phu_Nhuan,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",20.77
849,177.5,3,Quan_4,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",25.14
850,149.3,6,Quan_6,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ, nội thất cao cấp.",16.24
851,240.6,8,Quan_Phu_Nhuan,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, sổ hồng chính chủ.",52.66
852,306.4,7,Quan_10,"Bán gấp nhà mặt tiền, hướng Đông Nam đón gió, nội thất hoàn thiện, sổ hồng chính chủ, nội thất cao cấp.",92.16
853,220.7,1,Quan_5,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",48.43
854,94.7,4,Quan_6,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",10.21
855,294.3,7,Quan_7,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, nở hậu.",55.79
856,141.2,2,Huyen_Hoc_Mon,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, sổ đỏ, nội thất cao cấp.",5.49
857,294.8,4,Quan_Tan_Binh,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",65.17
858,35.3,7,Quan_Binh_Tan,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, sổ hồng chính chủ, nội thất cao cấp.",5.1
859,72.5,3,Quan_1,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",21.89
860,203.1,8,Quan_4,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, nở hậu, nội thất cao cấp.",31.9
861,101.1,8,Huyen_Nha_Be,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",5.81
862,251.2,1,Quan_11,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",37.11
863,49.8,2,Quan_6,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nội thất cao cấp.",9.25
864,192.9,1,Quan_Thu_Duc,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",31.31
865,149.6,1,Quan_11,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu.",19.62
866,277.0,4,Huyen_Binh_Chanh,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ, nở hậu.",16.21
867,225.1,5,Quan_6,"Biệt thự nghỉ dưỡng, hồ bơi riêng, sân thượng view thoáng, sổ hồng, nội thất cao cấp.",33.23
868,91.3,6,Quan_8,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay.",9.04
869,126.2,6,Quan_1,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",36.79
870,310.5,8,Huyen_Nha_Be,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ đỏ.",17.3
871,128.7,7,Huyen_Hoc_Mon,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ đỏ.",5.43
872,53.6,4,Quan_4,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",9.73
873,107.3,6,Huyen_Hoc_Mon,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay.",5.04
874,109.5,8,Quan_Go_Vap,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nở hậu, sổ đỏ, nội thất cao cấp.",18.83
875,312.4,7,Quan_Phu_Nhuan,"Biệt thự phong cách Địa Trung Hải, nở hậu sinh tài lộc, nội thất cao cấp, sổ hồng chính chủ.",93.72
876,74.1,8,Quan_8,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",8.36
877,238.3,4,Quan_Binh_Thanh,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nội thất cao cấp.",48.74
878,155.9,4,Huyen_Hoc_Mon,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nở hậu.",6.69
879,226.2,7,Quan_2,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",54.89
880,154.4,1,Quan_1,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay.",45.95
881,68.1,5,Quan_4,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",10.21
882,122.4,2,Quan_4,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",17.26
883,35.5,3,Huyen_Hoc_Mon,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nở hậu, nội thất cao cấp.",2.82
884,223.6,3,Quan_Go_Vap,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",18.62
885,101.5,7,Quan_1,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay.",29.43
886,281.9,8,Quan_6,"Nhà phố biệt lập, nội thất nhập khẩu, hầm xe 2 ô tô, sổ đỏ, nội thất cao cấp.",40.69
887,216.7,6,Quan_4,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",30.45
888,305.8,2,Quan_4,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, nở hậu.",44.68
889,92.4,8,Quan_8,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, nở hậu, sổ đỏ, nội thất cao cấp.",15.83
890,86.3,4,Quan_2,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",19.61
891,83.2,4,Quan_Binh_Tan,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",8.34
892,247.9,1,Huyen_Hoc_Mon,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",9.35
893,125.6,5,Quan_8,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay, nở hậu, sổ đỏ.",14.17
894,52.9,8,Quan_11,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nở hậu, sổ đỏ.",7.44
895,298.6,4,Quan_11,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, sổ hồng chính chủ.",47.76
896,257.7,5,Huyen_Hoc_Mon,"Nhà phố biệt lập, nội thất nhập khẩu, hầm xe 2 ô tô, sổ hồng chính chủ, nội thất cao cấp.",14.51
897,150.5,7,Quan_11,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, sổ đỏ, nội thất cao cấp.",29.54
898,86.5,5,Quan_7,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay.",19.4
899,56.5,4,Quan_10,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nội thất cao cấp.",16.16
900,107.6,7,Quan_8,"Bán gấp nhà mặt tiền, hướng Đông Nam đón gió, nội thất hoàn thiện, sổ hồng chính chủ, nội thất cao cấp.",17.54
901,313.3,7,Quan_12,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",26.25
902,228.4,3,Quan_11,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh.",31.69
903,160.9,6,Quan_8,"Biệt thự mini, nội thất cao cấp, hồ bơi riêng, an ninh 24/7, sổ đỏ.",22.63
904,270.3,1,Quan_2,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ, nội thất cao cấp.",65.34
905,241.7,2,Quan_3,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",57.08
906,251.3,7,Quan_3,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay.",59.83
907,287.4,7,Quan_Phu_Nhuan,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, nở hậu, sổ đỏ, nội thất cao cấp.",84.59
908,252.1,6,Quan_7,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu, sổ hồng chính chủ.",44.68
909,121.6,6,Quan_3,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, nở hậu.",36.56
910,61.3,7,Quan_Go_Vap,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nở hậu, nội thất cao cấp.",10.82
911,310.9,2,Quan_3,"Mặt tiền kinh doanh, kết hợp ở trên cho thuê dưới, thu nhập ổn định, sổ hồng chính chủ, nội thất cao cấp.",141.64
912,131.2,5,Quan_Thu_Duc,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",11.43
913,92.7,2,Quan_11,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, sổ đỏ.",9.55
914,62.7,3,Quan_1,"Bán gấp nhà mặt tiền, hướng Đông Nam đón gió, nội thất hoàn thiện, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",34.4
915,76.5,3,Quan_6,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, nội thất cao cấp.",8.35
916,119.7,1,Huyen_Hoc_Mon,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, sổ hồng chính chủ.",4.18
917,29.4,4,Quan_4,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, sổ đỏ, nội thất cao cấp.",7.34
918,116.9,8,Quan_1,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",47.85
919,62.1,3,Quan_7,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay.",11.55
920,121.9,8,Quan_11,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",15.39
921,245.6,7,Quan_2,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",50.79
922,80.4,7,Quan_Binh_Thanh,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay, nở hậu.",15.72
923,252.7,8,Quan_Binh_Tan,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",25.6
924,187.4,5,Quan_4,"Biệt thự phong cách Địa Trung Hải, nở hậu sinh tài lộc, nội thất cao cấp, sổ hồng chính chủ.",42.28
925,82.5,4,Quan_Thu_Duc,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay.",8.46
926,229.6,3,Quan_8,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ hồng chính chủ.",26.95
927,39.4,7,Quan_10,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nội thất cao cấp.",7.05
928,200.2,2,Huyen_Hoc_Mon,"Nhà mặt tiền, thuận tiện buôn bán, nội thất cao cấp, sổ hồng, nở hậu.",14.29
929,199.5,4,Quan_Tan_Binh,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích, sổ đỏ, nội thất cao cấp.",32.08
930,249.4,1,Quan_10,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",41.24
931,70.3,6,Quan_Go_Vap,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",8.06
932,248.7,4,Quan_Binh_Tan,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích.",20.75
933,213.2,5,Quan_2,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, sổ đỏ.",43.06
934,197.8,4,Quan_8,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",19.72
935,37.4,2,Quan_Tan_Binh,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nở hậu.",5.73
936,127.5,8,Quan_2,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",29.23
937,32.1,6,Quan_6,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nội thất cao cấp.",6.5
938,156.6,1,Quan_10,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, nở hậu.",27.59
939,274.2,2,Quan_6,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu.",29.52
940,248.2,4,Quan_6,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",26.64
941,231.6,5,Quan_Thu_Duc,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, nở hậu, sổ đỏ.",19.35
942,64.2,7,Quan_Tan_Binh,"Mặt tiền đường rộng, ô tô vào tận nhà, sổ hồng chính chủ, nội thất cao cấp.",14.19
943,97.5,3,Quan_2,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, sổ hồng chính chủ.",26.02
944,96.9,1,Quan_11,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",11.82
945,245.3,6,Quan_Tan_Binh,"Hẻm xe hơi rộng rãi, nở hậu, phong thủy tốt, gần tiện ích.",40.03
946,259.7,3,Quan_8,"Bán gấp nhà mặt tiền, hướng Đông Nam đón gió, nội thất hoàn thiện, nội thất cao cấp.",38.7
947,267.2,4,Huyen_Binh_Chanh,"Hẻm xe máy thông, gần chợ, trường học, giá tốt đầu tư, sổ hồng chính chủ.",10.25
948,289.3,8,Quan_2,"Bán gấp nhà mặt tiền, hướng Đông Nam đón gió, nội thất hoàn thiện, sổ đỏ, nội thất cao cấp.",102.38
949,232.7,3,Quan_Phu_Nhuan,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ.",47.43
950,314.2,6,Huyen_Binh_Chanh,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",16.97
951,253.3,3,Huyen_Hoc_Mon,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, nội thất cao cấp.",12.01
952,65.9,6,Quan_Binh_Tan,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ.",6.78
953,125.2,2,Quan_3,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ, nội thất cao cấp.",38.83
954,33.2,6,Quan_11,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",5.22
955,194.3,8,Quan_Binh_Thanh,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",43.07
956,56.8,3,Quan_11,"Hẻm ô tô, sổ hồng chính chủ, nội thất đầy đủ, ở ngay, nở hậu, nội thất cao cấp.",11.31
957,222.3,2,Quan_4,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ hồng chính chủ.",35.98
958,54.1,2,Huyen_Nha_Be,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ hồng chính chủ.",3.16
